Dataset,Classification Type,Metric,Kernel Type,Q,Sigma,C,D,SVM Time,PCA + SVM Results Accuracy,PCA + SVM Kappa,KPCA-Time,Gamma,Total PCA Components
PTSD,Multi,riemann,GaussianGeneral,3,1,,,0.0016324679056803385,0.5442016806722688,0.14491291362636757,0.0,2,110
PTSD,Multi,riemann,GaussianGeneral,3,2,,,0.0016608079274495443,0.6365266106442575,0.3424996606209217,0.0,2,110
PTSD,Multi,riemann,GaussianGeneral,3,4,,,0.0016374429066975912,0.5727731092436973,0.22874836317950867,0.0,2,110
PTSD,Multi,riemann,GaussianGeneral,3,8,,,0.0016641934712727864,0.6090756302521008,0.30292251188282293,0.0,2,110
PTSD,Multi,riemann,GaussianGeneral,3,10,,,0.0016161759694417318,0.599327731092437,0.270823585008073,0.0,2,110
PTSD,Multi,riemann,GaussianGeneral,0.5,0.005,,,0.0017090479532877604,0.4826890756302521,0.0,0.01,2,115
PTSD,Multi,riemann,GaussianGeneral,0.5,0.5,,,0.001640764872233073,0.7546778711484594,0.5657681338465689,0.01,2,115
PTSD,Multi,riemann,GaussianGeneral,0.5,1,,,0.0017371495564778646,0.7398319327731094,0.5404815426276922,0.01,2,115
PTSD,Multi,riemann,GaussianGeneral,0.5,2,,,0.0016456127166748046,0.7434173669467786,0.5499788356572609,0.01,2,115
PTSD,Multi,riemann,GaussianGeneral,0.5,4,,,0.0015991051991780599,0.4829131652661065,0.0,0.01,2,115
PTSD,Multi,riemann,GaussianGeneral,0.5,8,,,0.0016274134318033854,0.4829691876750701,0.0,0.01,2,115
PTSD,Multi,riemann,GaussianGeneral,0.5,10,,,0.001568444569905599,0.48291316526610645,0.0,0.01,2,115
PTSD,Multi,riemann,Gaussian,2,0.005,,,0.001649618148803711,0.5747338935574228,0.2227101000266144,0.0,2,115
PTSD,Multi,riemann,Gaussian,2,0.5,,,0.0016779899597167969,0.5497478991596639,0.18128233720877251,0.0,2,115
PTSD,Multi,riemann,Gaussian,2,1,,,0.0016383488972981771,0.5478431372549021,0.16899595618684307,0.0,2,115
PTSD,Multi,riemann,Gaussian,2,2,,,0.0016217867533365885,0.5503641456582632,0.16341955150291854,0.0,2,115
PTSD,Multi,riemann,Gaussian,2,4,,,0.0015091737111409505,0.7202801120448178,0.504413689345638,0.01,2,115
PTSD,Multi,riemann,Gaussian,2,8,,,0.0015468120574951172,0.7166386554621849,0.504078162103561,0.01,2,115
PTSD,Multi,riemann,Gaussian,2,10,,,0.0015201568603515625,0.7429691876750701,0.5472895588556106,0.01,2,115
PTSD,Multi,riemann,GaussianGeneral,3,0.5,,,0.0020599206288655597,0.5462184873949579,0.14647699810517165,0.0,2,115
PTSD,Multi,riemann,GaussianGeneral,3,1,,,0.001806163787841797,0.587955182072829,0.25069571309865346,0.0,2,115
PTSD,Multi,riemann,GaussianGeneral,3,2,,,0.0017537593841552735,0.6094117647058823,0.29357154420693676,0.0,2,115
PTSD,Multi,riemann,GaussianGeneral,3,4,,,0.0017902692159016927,0.5551260504201679,0.18623699813078734,0.0,2,115
PTSD,Multi,riemann,GaussianGeneral,3,8,,,0.0018826643625895181,0.597703081232493,0.2652852460256633,0.0,2,115
PTSD,Multi,riemann,GaussianGeneral,3,10,,,0.0016659577687581381,0.5865546218487393,0.23161812110579336,0.0,2,115
PTSD,Multi,riemann,GaussianGeneral,0.5,0.005,,,0.0008821487426757812,0.4828011204481793,0.0,0.0,4,15
PTSD,Multi,riemann,GaussianGeneral,0.5,0.5,,,0.0010663668314615886,0.5330532212885154,0.11802931116989275,0.0,4,15
PTSD,Multi,riemann,GaussianGeneral,0.5,1,,,0.0009380340576171875,0.5287394957983192,0.15646158532945578,0.0,4,15
PTSD,Multi,riemann,GaussianGeneral,0.5,2,,,0.0008738199869791667,0.5938935574229691,0.2736642887894774,0.0,4,15
PTSD,Multi,riemann,GaussianGeneral,0.5,4,,,0.0008572101593017578,0.5266106442577031,0.10637660676926781,0.0,4,15
PTSD,Multi,riemann,GaussianGeneral,0.5,8,,,0.0008511543273925781,0.48302521008403354,0.0,0.0,4,15
PTSD,Multi,riemann,GaussianGeneral,0.5,10,,,0.0008402824401855469,0.4833613445378152,0.0,0.0,4,15
PTSD,Multi,riemann,Gaussian,2,0.005,,,0.0008775075276692708,0.5808403361344536,0.2481015360077188,0.0,4,15
PTSD,Multi,riemann,Gaussian,2,0.5,,,0.0009129524230957031,0.4906442577030811,0.034959154410089927,0.0,4,15
PTSD,Multi,riemann,Gaussian,2,1,,,0.0008648395538330078,0.5520448179271708,0.1625239261431795,0.0,4,15
PTSD,Multi,riemann,Gaussian,2,2,,,0.0008507092793782552,0.48240896358543417,0.0,0.0,4,15
PTSD,Multi,riemann,Gaussian,2,4,,,0.0008425235748291016,0.5323809523809524,0.11661394168289121,0.0,4,15
PTSD,Multi,riemann,Gaussian,2,8,,,0.0008673508961995443,0.5290756302521008,0.10668336816410755,0.0,4,15
PTSD,Multi,riemann,Gaussian,2,10,,,0.000867780049641927,0.5326050420168067,0.11329168815673057,0.0,4,15
PTSD,Multi,riemann,GaussianGeneral,3,0.5,,,0.0008675575256347657,0.5628571428571428,0.18249624306991444,0.0,4,15
PTSD,Multi,riemann,GaussianGeneral,3,1,,,0.001015154520670573,0.4958543417366947,0.04240883000980893,0.0,4,15
PTSD,Multi,riemann,GaussianGeneral,3,2,,,0.0008773167928059895,0.5840896358543417,0.24282734038751372,0.0,4,15
PTSD,Multi,riemann,GaussianGeneral,3,4,,,0.0008528232574462891,0.50593837535014,0.05179196338216591,0.0,4,15
PTSD,Multi,riemann,GaussianGeneral,3,8,,,0.0008699417114257813,0.4998319327731092,0.0760130304136142,0.0,4,15
PTSD,Multi,riemann,GaussianGeneral,3,10,,,0.0008616447448730469,0.4941176470588236,0.02804513784952963,0.0,4,15
PTSD,Multi,riemann,GaussianGeneral,0.5,0.005,,,0.0008506615956624349,0.4826330532212885,0.0,0.0,4,20
PTSD,Multi,riemann,GaussianGeneral,0.5,0.5,,,0.0008655071258544921,0.5214565826330532,0.1298039245245952,0.0,4,20
PTSD,Multi,riemann,GaussianGeneral,0.5,1,,,0.0009238243103027344,0.6073949579831932,0.31827628580065503,0.0,4,20
PTSD,Multi,riemann,GaussianGeneral,0.5,2,,,0.0008731365203857421,0.6150140056022408,0.3332230607297672,0.0,4,20
PTSD,Multi,riemann,GaussianGeneral,0.5,4,,,0.0008516947428385417,0.5192717086834734,0.12855741377740992,0.0,4,20
PTSD,Multi,riemann,GaussianGeneral,0.5,8,,,0.000847927729288737,0.4831372549019608,0.0,0.0,4,20
PTSD,Multi,riemann,GaussianGeneral,0.5,10,,,0.0008605003356933593,0.4826330532212886,0.0,0.0,4,20
PTSD,Multi,riemann,Gaussian,2,0.005,,,0.0008947054545084635,0.6301960784313725,0.34777132877364064,0.0,4,20
PTSD,Multi,riemann,Gaussian,2,0.5,,,0.0009011268615722656,0.5557422969187674,0.18449851015046415,0.0,4,20
PTSD,Multi,riemann,Gaussian,2,1,,,0.0008535385131835938,0.5883473389355741,0.2660998800181923,0.0,4,20
PTSD,Multi,riemann,Gaussian,2,2,,,0.0009458700815836589,0.5478991596638655,0.16470366795237515,0.0,4,20
PTSD,Multi,riemann,Gaussian,2,4,,,0.0008484522501627604,0.5478431372549021,0.15153205298731218,0.0,4,20
PTSD,Multi,riemann,Gaussian,2,8,,,0.0008931477864583333,0.5555742296918766,0.16562179988038186,0.0,4,20
PTSD,Multi,riemann,Gaussian,2,10,,,0.0008944352467854818,0.5442577030812324,0.1398738795216253,0.0,4,20
PTSD,Multi,riemann,GaussianGeneral,3,0.5,,,0.0009525140126546224,0.6008963585434174,0.27104139784660775,0.0,4,20
PTSD,Multi,riemann,GaussianGeneral,3,1,,,0.0009709358215332031,0.5670028011204482,0.18320619977583988,0.0,4,20
PTSD,Multi,riemann,GaussianGeneral,3,2,,,0.0009553750356038411,0.6071708683473389,0.29136488369165475,0.0,4,20
PTSD,Multi,riemann,GaussianGeneral,3,4,,,0.0009174187978108724,0.5481792717086835,0.1682389440356475,0.0,4,20
PTSD,Multi,riemann,GaussianGeneral,3,8,,,0.0008471330006917317,0.5712605042016806,0.28537228480702326,0.0,4,20
PTSD,Multi,riemann,GaussianGeneral,3,10,,,0.0009305477142333984,0.5348459383753501,0.1266835002423304,0.0,4,20
PTSD,Multi,riemann,GaussianGeneral,0.5,0.005,,,0.000904544194539388,0.48274509803921567,0.0,0.0,4,25
PTSD,Multi,riemann,GaussianGeneral,0.5,0.5,,,0.0008881727854410808,0.5522689075630252,0.22658754815409843,0.0,4,25
PTSD,Multi,riemann,GaussianGeneral,0.5,1,,,0.0009087721506754557,0.6301960784313725,0.3601633274362062,0.0,4,25
PTSD,Multi,riemann,GaussianGeneral,0.5,2,,,0.0008969624837239583,0.61703081232493,0.3346540465072323,0.0,4,25
PTSD,Multi,riemann,GaussianGeneral,0.5,4,,,0.000889428456624349,0.5173669467787114,0.11465276959063034,0.0,4,25
PTSD,Multi,riemann,GaussianGeneral,0.5,8,,,0.0008901119232177735,0.48257703081232495,0.0,0.0,4,25
PTSD,Multi,riemann,GaussianGeneral,0.5,10,,,0.0008873303731282552,0.48291316526610645,0.0,0.0,4,25
PTSD,Multi,riemann,Gaussian,2,0.005,,,0.000943756103515625,0.5365266106442577,0.13654146734728412,0.0,4,25
PTSD,Multi,riemann,Gaussian,2,0.5,,,0.0009386062622070313,0.5899719887955182,0.27358736659934985,0.0,4,25
PTSD,Multi,riemann,Gaussian,2,1,,,0.0009309291839599609,0.5917086834733893,0.2846299742882143,0.0,4,25
PTSD,Multi,riemann,Gaussian,2,2,,,0.0009656111399332682,0.5444817927170867,0.14854774633457526,0.0,4,25
PTSD,Multi,riemann,Gaussian,2,4,,,0.0008837223052978515,0.5655462184873948,0.22580941071207258,0.0,4,25
PTSD,Multi,riemann,Gaussian,2,8,,,0.0009051322937011719,0.5899159663865545,0.24135161823912732,0.0,4,25
PTSD,Multi,riemann,Gaussian,2,10,,,0.0009132703145345052,0.5631932773109244,0.1787596823157639,0.0,4,25
PTSD,Multi,riemann,GaussianGeneral,3,0.5,,,0.000946346918741862,0.6284593837535014,0.3274264326069865,0.0,4,25
PTSD,Multi,riemann,GaussianGeneral,3,1,,,0.0009746233622233073,0.5783193277310924,0.2274673692101221,0.0,4,25
PTSD,Multi,riemann,GaussianGeneral,3,2,,,0.0009624163309733073,0.5978711484593836,0.2545437077601827,0.0,4,25
PTSD,Multi,riemann,GaussianGeneral,3,4,,,0.0009456793467203776,0.5518207282913165,0.1674329009777426,0.0,4,25
PTSD,Multi,riemann,GaussianGeneral,3,8,,,0.000877078374226888,0.6053221288515406,0.3304771501627265,0.0,4,25
PTSD,Multi,riemann,GaussianGeneral,3,10,,,0.0009720325469970703,0.5208963585434173,0.10389206133826405,0.0,4,25
PTSD,Multi,riemann,GaussianGeneral,0.5,0.005,,,0.0009488264719645182,0.48274509803921567,0.0,0.0,4,30
PTSD,Multi,riemann,GaussianGeneral,0.5,0.5,,,0.0009133179982503255,0.5691316526610642,0.26869358351665595,0.0,4,30
PTSD,Multi,riemann,GaussianGeneral,0.5,1,,,0.0009451230367024739,0.6670028011204482,0.4359176120744104,0.0,4,30
PTSD,Multi,riemann,GaussianGeneral,0.5,2,,,0.0009311993916829427,0.6455462184873949,0.3860906552399123,0.0,4,30
PTSD,Multi,riemann,GaussianGeneral,0.5,4,,,0.0009004116058349609,0.5572549019607843,0.20441444307571496,0.0,4,30
PTSD,Multi,riemann,GaussianGeneral,0.5,8,,,0.0009035110473632812,0.4830812324929973,0.0,0.0,4,30
PTSD,Multi,riemann,GaussianGeneral,0.5,10,,,0.0009048302968343099,0.48263305322128847,0.0,0.0,4,30
PTSD,Multi,riemann,Gaussian,2,0.005,,,0.0009675184885660807,0.6300840336134453,0.3361248994412129,0.0,4,30
PTSD,Multi,riemann,Gaussian,2,0.5,,,0.0009763876597086589,0.6229131652661063,0.3400833730191362,0.0,4,30
PTSD,Multi,riemann,Gaussian,2,1,,,0.0009796142578125,0.5937254901960785,0.25295643893804726,0.0,4,30
PTSD,Multi,riemann,Gaussian,2,2,,,0.0010495662689208984,0.5457142857142857,0.15897302274303382,0.0,4,30
PTSD,Multi,riemann,Gaussian,2,4,,,0.000914923350016276,0.6015126050420166,0.2720860304423716,0.0,4,30
PTSD,Multi,riemann,Gaussian,2,8,,,0.0009248892466227214,0.5898599439775911,0.27268242877765314,0.0,4,30
PTSD,Multi,riemann,Gaussian,2,10,,,0.0009297688802083333,0.59187675070028,0.25031371535021274,0.0,4,30
PTSD,Multi,riemann,GaussianGeneral,3,0.5,,,0.0009563763936360677,0.6354621848739496,0.338716186401881,0.0,4,30
PTSD,Multi,riemann,GaussianGeneral,3,1,,,0.000996843973795573,0.5654341736694678,0.18773768033640065,0.0,4,30
PTSD,Multi,riemann,GaussianGeneral,3,2,,,0.0009900252024332681,0.6173669467787115,0.3241292454878664,0.0,4,30
PTSD,Multi,riemann,GaussianGeneral,3,4,,,0.000991519292195638,0.5480112044817927,0.16394738026402306,0.0,4,30
PTSD,Multi,riemann,GaussianGeneral,3,8,,,0.0009237448374430339,0.6303641456582632,0.36796153299311046,0.0,4,30
PTSD,Multi,riemann,GaussianGeneral,3,10,,,0.0010072549184163412,0.5727170868347338,0.21110736825085,0.0,4,30
PTSD,Multi,riemann,GaussianGeneral,0.5,0.005,,,0.0011209805806477865,0.48285714285714293,0.0,0.0,4,35
PTSD,Multi,riemann,GaussianGeneral,0.5,0.5,,,0.0010685284932454428,0.6169747899159663,0.30167059162420173,0.0,4,35
PTSD,Multi,riemann,GaussianGeneral,0.5,1,,,0.001070261001586914,0.65921568627451,0.4149049504057798,0.0,4,35
PTSD,Multi,riemann,GaussianGeneral,0.5,2,,,0.0010624249776204427,0.6400560224089634,0.38508346481280226,0.0,4,35
PTSD,Multi,riemann,GaussianGeneral,0.5,4,,,0.001060167948404948,0.5708683473389354,0.22182516030243285,0.0,4,35
PTSD,Multi,riemann,GaussianGeneral,0.5,8,,,0.001123793919881185,0.482577030812325,0.0,0.0,4,35
PTSD,Multi,riemann,GaussianGeneral,0.5,10,,,0.0011079947153727213,0.4828571428571428,0.0,0.0,4,35
PTSD,Multi,riemann,Gaussian,2,0.005,,,0.0011971155802408854,0.5769747899159664,0.22888719373857622,0.0,4,35
PTSD,Multi,riemann,Gaussian,2,0.5,,,0.001182095209757487,0.6455462184873949,0.3733642297133532,0.0,4,35
PTSD,Multi,riemann,Gaussian,2,1,,,0.0011719862620035808,0.6093557422969188,0.2793181998292255,0.0,4,35
PTSD,Multi,riemann,Gaussian,2,2,,,0.001182889938354492,0.5460504201680672,0.15792688304801508,0.0,4,35
PTSD,Multi,riemann,Gaussian,2,4,,,0.0010690848032633463,0.6435854341736693,0.35270539283947006,0.0,4,35
PTSD,Multi,riemann,Gaussian,2,8,,,0.0010947227478027345,0.6440896358543416,0.34913509145898386,0.0,4,35
PTSD,Multi,riemann,Gaussian,2,10,,,0.0010895570119222005,0.6438655462184874,0.34853581097503267,0.0,4,35
PTSD,Multi,riemann,GaussianGeneral,3,0.5,,,0.0011905511220296225,0.6127731092436973,0.3017849700830855,0.0,4,35
PTSD,Multi,riemann,GaussianGeneral,3,1,,,0.0011603037516276042,0.5555742296918766,0.18935842088299618,0.0,4,35
PTSD,Multi,riemann,GaussianGeneral,3,2,,,0.0011922836303710938,0.589859943977591,0.26609467116053725,0.0,4,35
PTSD,Multi,riemann,GaussianGeneral,3,4,,,0.0011724313100179037,0.5825210084033613,0.23761603020185298,0.0,4,35
PTSD,Multi,riemann,GaussianGeneral,3,8,,,0.0011710643768310547,0.5740056022408965,0.2556864703698721,0.0,4,35
PTSD,Multi,riemann,GaussianGeneral,3,10,,,0.0011875470479329427,0.553389355742297,0.17556067951892787,0.0,4,35
PTSD,Multi,riemann,GaussianGeneral,0.5,0.005,,,0.0011302947998046875,0.48240896358543417,0.0,0.0,4,40
PTSD,Multi,riemann,GaussianGeneral,0.5,0.5,,,0.0010768731435139975,0.651484593837535,0.36524529530072913,0.0,4,40
PTSD,Multi,riemann,GaussianGeneral,0.5,1,,,0.001094945271809896,0.7203921568627452,0.530381928326715,0.0,4,40
PTSD,Multi,riemann,GaussianGeneral,0.5,2,,,0.0010810534159342447,0.7207282913165266,0.5334328069683941,0.0,4,40
PTSD,Multi,riemann,GaussianGeneral,0.5,4,,,0.001073471705118815,0.5843697478991596,0.2524164441617795,0.0,4,40
PTSD,Multi,riemann,GaussianGeneral,0.5,8,,,0.001062615712483724,0.4826330532212885,0.0,0.0,4,40
PTSD,Multi,riemann,GaussianGeneral,0.5,10,,,0.0010441780090332032,0.4829691876750701,0.0,0.0,4,40
PTSD,Multi,riemann,Gaussian,2,0.005,,,0.0011549790700276692,0.586330532212885,0.2708352608886418,0.0,4,40
PTSD,Multi,riemann,Gaussian,2,0.5,,,0.00117645263671875,0.57109243697479,0.21523217453336319,0.0,4,40
PTSD,Multi,riemann,Gaussian,2,1,,,0.0011918862660725911,0.60375350140056,0.26234894800122505,0.0,4,40
PTSD,Multi,riemann,Gaussian,2,2,,,0.0011548201243082683,0.563249299719888,0.21426427799148293,0.0,4,40
PTSD,Multi,riemann,Gaussian,2,4,,,0.0011458873748779296,0.6473949579831934,0.3768561201096946,0.0,4,40
PTSD,Multi,riemann,Gaussian,2,8,,,0.0010657310485839844,0.6454341736694678,0.35831253968341215,0.0,4,40
PTSD,Multi,riemann,Gaussian,2,10,,,0.0010475953420003255,0.6246498599439776,0.3209860579617066,0.0,4,40
PTSD,Multi,riemann,GaussianGeneral,3,0.5,,,0.0011756420135498047,0.632156862745098,0.3312186033841869,0.0,4,40
PTSD,Multi,riemann,GaussianGeneral,3,1,,,0.0012039502461751303,0.6087394957983193,0.32301176003138404,0.0,4,40
PTSD,Multi,riemann,GaussianGeneral,3,2,,,0.0012841383616129557,0.5617366946778711,0.19220536959985143,0.0,4,40
PTSD,Multi,riemann,GaussianGeneral,3,4,,,0.0011757691701253256,0.5634173669467786,0.21794396642528904,0.0,4,40
PTSD,Multi,riemann,GaussianGeneral,3,8,,,0.001178614298502604,0.5727170868347338,0.25631796440252974,0.0,4,40
PTSD,Multi,riemann,GaussianGeneral,3,10,,,0.0011700471242268881,0.6016246498599439,0.3168628484828169,0.0,4,40
PTSD,Multi,riemann,GaussianGeneral,0.5,0.005,,,0.001150814692179362,0.4522689075630251,0.0031530859960674433,0.0,4,45
PTSD,Multi,riemann,GaussianGeneral,0.5,0.5,,,0.0010988553365071615,0.6494117647058822,0.39278415100732383,0.0,4,45
PTSD,Multi,riemann,GaussianGeneral,0.5,1,,,0.0011108080546061198,0.7337254901960784,0.5515226321500541,0.0,4,45
PTSD,Multi,riemann,GaussianGeneral,0.5,2,,,0.001108709971110026,0.7488515406162465,0.5795544333756791,0.0,4,45
PTSD,Multi,riemann,GaussianGeneral,0.5,4,,,0.00108183224995931,0.5974789915966386,0.2657463060059588,0.0,4,45
PTSD,Multi,riemann,GaussianGeneral,0.5,8,,,0.0010844071706136067,0.48268907563025204,0.0,0.0,4,45
PTSD,Multi,riemann,GaussianGeneral,0.5,10,,,0.001086870829264323,0.48263305322128847,0.0,0.0,4,45
PTSD,Multi,riemann,Gaussian,2,0.005,,,0.0011709372202555338,0.6038655462184874,0.3121316116736785,0.0,4,45
PTSD,Multi,riemann,Gaussian,2,0.5,,,0.001246166229248047,0.5402240896358543,0.14771340014058004,0.0,4,45
PTSD,Multi,riemann,Gaussian,2,1,,,0.0012254873911539713,0.6148459383753501,0.3232543223791531,0.0,4,45
PTSD,Multi,riemann,Gaussian,2,2,,,0.0012149810791015625,0.5764145658263305,0.2539230254721224,0.0,4,45
PTSD,Multi,riemann,Gaussian,2,4,,,0.001097726821899414,0.6532773109243698,0.3760553619258825,0.0,4,45
PTSD,Multi,riemann,Gaussian,2,8,,,0.0011031468709309896,0.6439775910364145,0.37772102273450336,0.0,4,45
PTSD,Multi,riemann,Gaussian,2,10,,,0.0010919888814290364,0.6722128851540616,0.4279417490305653,0.0,4,45
PTSD,Multi,riemann,GaussianGeneral,3,0.5,,,0.0012172698974609376,0.626778711484594,0.3318346979866046,0.0,4,45
PTSD,Multi,riemann,GaussianGeneral,3,1,,,0.0012150446573893229,0.5728291316526609,0.22812218190564332,0.0,4,45
PTSD,Multi,riemann,GaussianGeneral,3,2,,,0.0012223561604817708,0.5649299719887954,0.19633455430579658,0.0,4,45
PTSD,Multi,riemann,GaussianGeneral,3,4,,,0.0011754671732584635,0.5571988795518207,0.23224205784493565,0.0,4,45
PTSD,Multi,riemann,GaussianGeneral,3,8,,,0.001187292734781901,0.5867226890756302,0.269509745328758,0.0,4,45
PTSD,Multi,riemann,GaussianGeneral,3,10,,,0.0011845111846923828,0.5865546218487394,0.27540421087366057,0.0,4,45
PTSD,Multi,riemann,GaussianGeneral,0.5,0.005,,,0.001169872283935547,0.47081232492997205,0.004455051710421642,0.01,4,50
PTSD,Multi,riemann,GaussianGeneral,0.5,0.5,,,0.0010927995045979819,0.6973109243697478,0.45756850328077925,0.0,4,50
PTSD,Multi,riemann,GaussianGeneral,0.5,1,,,0.0011251131693522135,0.7472268907563027,0.562614362537248,0.01,4,50
PTSD,Multi,riemann,GaussianGeneral,0.5,2,,,0.001111443837483724,0.7704201680672269,0.6139262367905813,0.01,4,50
PTSD,Multi,riemann,GaussianGeneral,0.5,4,,,0.0010903517405192057,0.5802801120448179,0.2579703740274732,0.01,4,50
PTSD,Multi,riemann,GaussianGeneral,0.5,8,,,0.0010811328887939454,0.4827450980392156,0.0,0.01,4,50
PTSD,Multi,riemann,GaussianGeneral,0.5,10,,,0.001089334487915039,0.4828571428571428,0.0,0.01,4,50
PTSD,Multi,riemann,Gaussian,2,0.005,,,0.0011977036794026694,0.61703081232493,0.32658183554456266,0.0,4,50
PTSD,Multi,riemann,Gaussian,2,0.5,,,0.0012464523315429688,0.5343417366946778,0.152233606139691,0.0,4,50
PTSD,Multi,riemann,Gaussian,2,1,,,0.00125274658203125,0.6109803921568627,0.3202110471334894,0.0,4,50
PTSD,Multi,riemann,Gaussian,2,2,,,0.0012871901194254558,0.587955182072829,0.26349871494837135,0.0,4,50
PTSD,Multi,riemann,Gaussian,2,4,,,0.001136175791422526,0.7057142857142858,0.4749405742752215,0.0,4,50
PTSD,Multi,riemann,Gaussian,2,8,,,0.0011148452758789062,0.6966386554621848,0.46205151602051436,0.01,4,50
PTSD,Multi,riemann,Gaussian,2,10,,,0.0011149724324544272,0.7359663865546219,0.527901177753125,0.01,4,50
PTSD,Multi,riemann,GaussianGeneral,3,0.5,,,0.0012369950612386067,0.5824089635854341,0.23441144010555046,0.0,4,50
PTSD,Multi,riemann,GaussianGeneral,3,1,,,0.0012463251749674478,0.6091316526610644,0.28854921478279966,0.0,4,50
PTSD,Multi,riemann,GaussianGeneral,3,2,,,0.0012360572814941405,0.5724929971988796,0.2082677766402174,0.0,4,50
PTSD,Multi,riemann,GaussianGeneral,3,4,,,0.0012146949768066407,0.5651540616246498,0.2620522973164985,0.0,4,50
PTSD,Multi,riemann,GaussianGeneral,3,8,,,0.0012479146321614583,0.5863865546218485,0.26384464467751956,0.0,4,50
PTSD,Multi,riemann,GaussianGeneral,3,10,,,0.0012202262878417969,0.584313725490196,0.2494100583552674,0.0,4,50
PTSD,Multi,riemann,GaussianGeneral,0.5,0.005,,,0.0012174129486083984,0.44638655462184873,-0.00039147093120105815,0.01,4,55
PTSD,Multi,riemann,GaussianGeneral,0.5,0.5,,,0.0014281113942464193,0.7434173669467786,0.5469213403392709,0.01,4,55
PTSD,Multi,riemann,GaussianGeneral,0.5,1,,,0.0012663682301839194,0.7563025210084032,0.5924521067193091,0.01,4,55
PTSD,Multi,riemann,GaussianGeneral,0.5,2,,,0.0042857170104980465,0.7547338935574232,0.5893488227497045,0.01,4,55
PTSD,Multi,riemann,GaussianGeneral,0.5,4,,,0.0017995198567708334,0.589971988795518,0.2574725170868641,0.01,4,55
PTSD,Multi,riemann,GaussianGeneral,0.5,8,,,0.002221822738647461,0.48268907563025215,0.0,0.01,4,55
PTSD,Multi,riemann,GaussianGeneral,0.5,10,,,0.003294483820597331,0.48296918767507,0.0,0.01,4,55
PTSD,Multi,riemann,Gaussian,2,0.005,,,0.0015397389729817708,0.6302521008403362,0.3650695731040055,0.0,4,55
PTSD,Multi,riemann,Gaussian,2,0.5,,,0.0013975938161214193,0.5517647058823528,0.1850960224096091,0.0,4,55
PTSD,Multi,riemann,Gaussian,2,1,,,0.0015346686045328776,0.5994957983193278,0.2796431860880103,0.0,4,55
