Dataset,Classification Type,Metric,Kernel Type,SVM Time,PCA + SVM Results Accuracy,PCA + SVM Kappa,KPCA-Time,Sigma,Gamma,Total PCA Components
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.9235854341736697,0.807118290423364,0.01,8,10,85
PTSD,Binary,wasserstein,Gaussian,0.002,0.9390476190476191,0.8665616585880237,0.01,10,10,85
PTSD,Binary,wasserstein,Gaussian,0.0006666666666666666,0.6779271708683472,0.0,0.01,0.005,10,90
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.906218487394958,0.7673532324115638,0.01,0.5,10,90
PTSD,Binary,wasserstein,Gaussian,0.0,0.9007282913165267,0.7568797752933704,0.01,1,10,90
PTSD,Binary,wasserstein,Gaussian,0.0006666666666666666,0.9271708683473391,0.8266572893766043,0.01,2,10,90
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.9002240896358544,0.7505798477127069,0.03,4,10,90
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.9194957983193279,0.7993106027384012,0.02,8,10,90
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.9254341736694679,0.8124716678229013,0.01,10,10,90
PTSD,Binary,wasserstein,Gaussian,0.0026666666666666666,0.6781512605042015,0.0,0.0,0.005,10,95
PTSD,Binary,wasserstein,Gaussian,0.002,0.8543977591036416,0.6292514360449275,0.02,0.5,10,95
PTSD,Binary,wasserstein,Gaussian,0.0026666666666666666,0.896638655462185,0.739665491135544,0.02,1,10,95
PTSD,Binary,wasserstein,Gaussian,0.0033333333333333335,0.9078991596638656,0.7703703563998558,0.01,2,10,95
PTSD,Binary,wasserstein,Gaussian,0.002,0.9004481792717088,0.7378030415752267,0.03,4,10,95
PTSD,Binary,wasserstein,Gaussian,0.007333333333333332,0.9233053221288517,0.8167487135763591,0.02,8,10,95
PTSD,Binary,wasserstein,Gaussian,0.0026666666666666666,0.8984873949579834,0.7458514414621659,0.04,10,10,95
PTSD,Binary,wasserstein,Gaussian,0.002,0.6780392156862745,0.0,0.01,0.005,10,100
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.8924929971988795,0.7285118248315142,0.01,0.5,10,100
PTSD,Binary,wasserstein,Gaussian,0.0,0.8929411764705883,0.7293485708230129,0.01,1,10,100
PTSD,Binary,wasserstein,Gaussian,0.0006666666666666666,0.8968067226890758,0.7465676875296883,0.02,2,10,100
PTSD,Binary,wasserstein,Gaussian,0.004666666666666667,0.8772549019607844,0.6857872045506451,0.01,4,10,100
PTSD,Binary,wasserstein,Gaussian,0.002,0.893109243697479,0.7255913019745408,0.03,8,10,100
PTSD,Binary,wasserstein,Gaussian,0.002,0.9039775910364146,0.7662726426858996,0.04,10,10,100
PTSD,Binary,wasserstein,Gaussian,0.002,0.6782072829131652,0.0,0.01,0.005,10,105
PTSD,Binary,wasserstein,Gaussian,0.0006666666666666666,0.8698599439775911,0.6571095483004707,0.01,0.5,10,105
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.8813445378151262,0.6924872532294498,0.01,1,10,105
PTSD,Binary,wasserstein,Gaussian,0.002,0.8734453781512606,0.6766930436505793,0.03,2,10,105
PTSD,Binary,wasserstein,Gaussian,0.004,0.8545098039215688,0.6238009564418686,0.01,4,10,105
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.9060504201680674,0.7735381660337108,0.03,8,10,105
PTSD,Binary,wasserstein,Gaussian,0.004,0.8871708683473389,0.7253550246189241,0.02,10,10,105
PTSD,Binary,wasserstein,Gaussian,0.002,0.6783193277310923,0.0,0.02,0.005,10,110
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.8504761904761905,0.6106587732292901,0.01,0.5,10,110
PTSD,Binary,wasserstein,Gaussian,0.0006666666666666666,0.888795518207283,0.7067501522601897,0.02,1,10,110
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.862072829131653,0.6493187661265438,0.02,2,10,110
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.862072829131653,0.6259784929213187,0.01,4,10,110
PTSD,Binary,wasserstein,Gaussian,0.0026666666666666666,0.8831372549019608,0.7087444801554322,0.02,8,10,110
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.8812885154061626,0.6934348775024837,0.06,10,10,110
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.6779831932773107,0.0,0.01,0.005,10,115
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.823249299719888,0.5326171304727617,0.02,0.5,10,115
PTSD,Binary,wasserstein,Gaussian,0.0013333333333333333,0.8584313725490198,0.633628262133853,0.03,1,10,115
PTSD,Binary,wasserstein,Gaussian,0.0006666666666666666,0.8814005602240897,0.6820201302274871,0.02,2,10,115
PTSD,Binary,wasserstein,Gaussian,0.0026666666666666666,0.8545098039215688,0.6216158554326819,0.01,4,10,115
PTSD,Binary,wasserstein,Gaussian,0.002,0.8503641456582635,0.6152736119033076,0.02,8,10,115
PTSD,Binary,wasserstein,Gaussian,0.007333333333333333,0.8461624649859946,0.6027415708411153,0.05,10,10,115
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6779271708683473,0.0,0.02,0.005,0.005,15
PTSD,Binary,riemann,Gaussian,0.0,0.6778711484593837,0.0,0.01,0.5,0.005,15
PTSD,Binary,riemann,Gaussian,0.0,0.6779831932773107,0.0,0.01,1,0.005,15
PTSD,Binary,riemann,Gaussian,0.0,0.6784313725490195,0.0,0.0,2,0.005,15
PTSD,Binary,riemann,Gaussian,0.0,0.6778711484593838,0.0,0.01,4,0.005,15
PTSD,Binary,riemann,Gaussian,0.0,0.6785434173669468,0.0,0.01,8,0.005,15
PTSD,Binary,riemann,Gaussian,0.0,0.6782072829131652,0.0,0.01,10,0.005,15
PTSD,Binary,riemann,Gaussian,0.0,0.6779271708683472,0.0,0.01,0.005,0.005,20
PTSD,Binary,riemann,Gaussian,0.0,0.6783753501400559,0.0,0.01,0.5,0.005,20
PTSD,Binary,riemann,Gaussian,0.0,0.6778151260504202,0.0,0.0,1,0.005,20
PTSD,Binary,riemann,Gaussian,0.0,0.6783753501400561,0.0,0.01,2,0.005,20
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6779271708683472,0.0,0.01,4,0.005,20
PTSD,Binary,riemann,Gaussian,0.0,0.6785994397759103,0.0,0.01,8,0.005,20
PTSD,Binary,riemann,Gaussian,0.0,0.6782072829131652,0.0,0.03,10,0.005,20
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6779831932773109,0.0,0.0,0.005,0.005,25
PTSD,Binary,riemann,Gaussian,0.0,0.6783193277310924,0.0,0.04,0.5,0.005,25
PTSD,Binary,riemann,Gaussian,0.0,0.6782633053221289,0.0,0.0,1,0.005,25
PTSD,Binary,riemann,Gaussian,0.0,0.6783193277310924,0.0,0.01,2,0.005,25
PTSD,Binary,riemann,Gaussian,0.0,0.6780952380952381,0.0,0.01,4,0.005,25
PTSD,Binary,riemann,Gaussian,0.0,0.6781512605042016,0.0,0.0,8,0.005,25
PTSD,Binary,riemann,Gaussian,0.0,0.6779831932773107,0.0,0.03,10,0.005,25
PTSD,Binary,riemann,Gaussian,0.0,0.6783753501400561,0.0,0.01,0.005,0.005,30
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6783193277310924,0.0,0.01,0.5,0.005,30
PTSD,Binary,riemann,Gaussian,0.0,0.6780952380952381,0.0,0.01,1,0.005,30
PTSD,Binary,riemann,Gaussian,0.0,0.6779831932773109,0.0,0.01,2,0.005,30
PTSD,Binary,riemann,Gaussian,0.0,0.678095238095238,0.0,0.0,4,0.005,30
PTSD,Binary,riemann,Gaussian,0.0,0.6779271708683473,0.0,0.01,8,0.005,30
PTSD,Binary,riemann,Gaussian,0.0,0.6783753501400559,0.0,0.01,10,0.005,30
PTSD,Binary,riemann,Gaussian,0.0,0.6780952380952381,0.0,0.0,0.005,0.005,35
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6777591036414566,0.0,0.02,0.5,0.005,35
PTSD,Binary,riemann,Gaussian,0.0,0.6781512605042016,0.0,0.01,1,0.005,35
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.678263305322129,0.0,0.0,2,0.005,35
PTSD,Binary,riemann,Gaussian,0.0,0.678095238095238,0.0,0.01,4,0.005,35
PTSD,Binary,riemann,Gaussian,0.0,0.6782072829131651,0.0,0.03,8,0.005,35
PTSD,Binary,riemann,Gaussian,0.0,0.678487394957983,0.0,0.01,10,0.005,35
PTSD,Binary,riemann,Gaussian,0.0,0.6779831932773109,0.0,0.0,0.005,0.005,40
PTSD,Binary,riemann,Gaussian,0.0,0.6782633053221286,0.0,0.0,0.5,0.005,40
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6783753501400561,0.0,0.01,1,0.005,40
PTSD,Binary,riemann,Gaussian,0.0,0.6780392156862745,0.0,0.01,2,0.005,40
PTSD,Binary,riemann,Gaussian,0.0,0.6785994397759102,0.0,0.0,4,0.005,40
PTSD,Binary,riemann,Gaussian,0.0,0.6777591036414565,0.0,0.0,8,0.005,40
PTSD,Binary,riemann,Gaussian,0.0,0.6783753501400559,0.0,0.01,10,0.005,40
PTSD,Binary,riemann,Gaussian,0.0,0.6784313725490194,0.0,0.0,0.005,0.005,45
PTSD,Binary,riemann,Gaussian,0.0,0.6778151260504203,0.0,0.03,0.5,0.005,45
PTSD,Binary,riemann,Gaussian,0.0,0.678487394957983,0.0,0.01,1,0.005,45
PTSD,Binary,riemann,Gaussian,0.0,0.6780392156862746,0.0,0.03,2,0.005,45
PTSD,Binary,riemann,Gaussian,0.0,0.6782072829131652,0.0,0.02,4,0.005,45
PTSD,Binary,riemann,Gaussian,0.0,0.6784313725490195,0.0,0.01,8,0.005,45
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6783193277310924,0.0,0.03,10,0.005,45
PTSD,Binary,riemann,Gaussian,0.0,0.6778711484593836,0.0,0.0,0.005,0.005,50
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6780392156862743,0.0,0.0,0.5,0.005,50
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6780392156862745,0.0,0.0,1,0.005,50
PTSD,Binary,riemann,Gaussian,0.0,0.6782633053221289,0.0,0.0,2,0.005,50
PTSD,Binary,riemann,Gaussian,0.0,0.6780392156862746,0.0,0.01,4,0.005,50
PTSD,Binary,riemann,Gaussian,0.0,0.6778711484593837,0.0,0.01,8,0.005,50
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6780392156862745,0.0,0.01,10,0.005,50
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6785994397759103,0.0,0.0,0.005,0.005,55
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6781512605042015,0.0,0.02,0.5,0.005,55
PTSD,Binary,riemann,Gaussian,0.0,0.6779271708683474,0.0,0.01,1,0.005,55
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6778711484593837,0.0,0.01,2,0.005,55
PTSD,Binary,riemann,Gaussian,0.0,0.6778711484593837,0.0,0.01,4,0.005,55
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.678095238095238,0.0,0.01,8,0.005,55
PTSD,Binary,riemann,Gaussian,0.0,0.6780952380952381,0.0,0.03,10,0.005,55
PTSD,Binary,riemann,Gaussian,0.0,0.6780952380952381,0.0,0.0,0.005,0.005,60
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6781512605042016,0.0,0.01,0.5,0.005,60
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6782633053221286,0.0,0.0,1,0.005,60
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6779831932773109,0.0,0.0,2,0.005,60
PTSD,Binary,riemann,Gaussian,0.0,0.6782072829131652,0.0,0.0,4,0.005,60
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6782072829131652,0.0,0.01,8,0.005,60
PTSD,Binary,riemann,Gaussian,0.0,0.6779831932773109,0.0,0.03,10,0.005,60
PTSD,Binary,riemann,Gaussian,0.0,0.6783193277310924,0.0,0.04,0.005,0.005,65
PTSD,Binary,riemann,Gaussian,0.0,0.6781512605042017,0.0,0.0,0.5,0.005,65
PTSD,Binary,riemann,Gaussian,0.0,0.6780392156862745,0.0,0.0,1,0.005,65
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.678375350140056,0.0,0.01,2,0.005,65
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6779831932773109,0.0,0.01,4,0.005,65
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6783193277310924,0.0,0.02,8,0.005,65
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6782633053221286,0.0,0.02,10,0.005,65
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6783193277310923,0.0,0.01,0.005,0.005,70
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6779831932773107,0.0,0.0,0.5,0.005,70
PTSD,Binary,riemann,Gaussian,0.0,0.6779831932773107,0.0,0.0,1,0.005,70
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6784873949579833,0.0,0.04,2,0.005,70
PTSD,Binary,riemann,Gaussian,0.0,0.6782633053221289,0.0,0.06,4,0.005,70
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6781512605042016,0.0,0.01,8,0.005,70
PTSD,Binary,riemann,Gaussian,0.0,0.6781512605042016,0.0,0.03,10,0.005,70
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6784313725490195,0.0,0.01,0.005,0.005,75
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6784313725490195,0.0,0.0,0.5,0.005,75
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6784313725490195,0.0,0.0,1,0.005,75
PTSD,Binary,riemann,Gaussian,0.002,0.6784313725490195,0.0,0.0,2,0.005,75
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6781512605042015,0.0,0.02,4,0.005,75
PTSD,Binary,riemann,Gaussian,0.0,0.6782633053221286,0.0,0.01,8,0.005,75
PTSD,Binary,riemann,Gaussian,0.0,0.6779831932773107,0.0,0.01,10,0.005,75
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6778711484593837,0.0,0.0,0.005,0.005,80
PTSD,Binary,riemann,Gaussian,0.0,0.6779271708683472,0.0,0.11,0.5,0.005,80
PTSD,Binary,riemann,Gaussian,0.0,0.6783193277310924,0.0,0.0,1,0.005,80
PTSD,Binary,riemann,Gaussian,0.0,0.6782072829131652,0.0,0.0,2,0.005,80
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6779271708683474,0.0,0.01,4,0.005,80
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6787114845938373,0.0,0.02,8,0.005,80
PTSD,Binary,riemann,Gaussian,0.0,0.6781512605042016,0.0,0.01,10,0.005,80
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6784313725490195,0.0,0.0,0.005,0.005,85
PTSD,Binary,riemann,Gaussian,0.0,0.678263305322129,0.0,0.06,0.5,0.005,85
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6782633053221289,0.0,0.01,1,0.005,85
PTSD,Binary,riemann,Gaussian,0.0,0.6782072829131652,0.0,0.01,2,0.005,85
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6780392156862743,0.0,0.01,4,0.005,85
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6780952380952381,0.0,0.03,8,0.005,85
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6776470588235294,0.0,0.03,10,0.005,85
PTSD,Binary,riemann,Gaussian,0.0,0.6782072829131653,0.0,0.07,0.005,0.005,90
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6779831932773107,0.0,0.0,0.5,0.005,90
PTSD,Binary,riemann,Gaussian,0.0,0.6783193277310924,0.0,0.0,1,0.005,90
PTSD,Binary,riemann,Gaussian,0.002,0.6781512605042017,0.0,0.02,2,0.005,90
PTSD,Binary,riemann,Gaussian,0.002,0.6781512605042016,0.0,0.02,4,0.005,90
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6783193277310923,0.0,0.06,8,0.005,90
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6783753501400559,0.0,0.02,10,0.005,90
PTSD,Binary,riemann,Gaussian,0.0033333333333333335,0.6783193277310923,0.0,0.01,0.005,0.005,95
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.678263305322129,0.0,0.01,0.5,0.005,95
PTSD,Binary,riemann,Gaussian,0.004,0.6781512605042015,0.0,0.0,1,0.005,95
PTSD,Binary,riemann,Gaussian,0.002,0.6779271708683473,0.0,0.01,2,0.005,95
PTSD,Binary,riemann,Gaussian,0.006666666666666666,0.6780952380952381,0.0,0.01,4,0.005,95
PTSD,Binary,riemann,Gaussian,0.0,0.6779271708683473,0.0,0.16,8,0.005,95
PTSD,Binary,riemann,Gaussian,0.002,0.6780392156862745,0.0,0.01,10,0.005,95
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.677983193277311,0.0,0.0,0.005,0.005,100
PTSD,Binary,riemann,Gaussian,0.0,0.6782633053221286,0.0,0.01,0.5,0.005,100
PTSD,Binary,riemann,Gaussian,0.0,0.6778711484593837,0.0,0.01,1,0.005,100
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6777591036414566,0.0,0.01,2,0.005,100
PTSD,Binary,riemann,Gaussian,0.0026666666666666666,0.6781512605042016,0.0,0.02,4,0.005,100
PTSD,Binary,riemann,Gaussian,0.0,0.678263305322129,0.0,0.04,8,0.005,100
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6785434173669468,0.0,0.02,10,0.005,100
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6778711484593837,0.0,0.0,0.005,0.005,105
PTSD,Binary,riemann,Gaussian,0.0033333333333333335,0.6782072829131651,0.0,0.0,0.5,0.005,105
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6776470588235293,0.0,0.01,1,0.005,105
PTSD,Binary,riemann,Gaussian,0.0,0.6781512605042016,0.0,0.0,2,0.005,105
PTSD,Binary,riemann,Gaussian,0.0,0.6783753501400559,0.0,0.03,4,0.005,105
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6781512605042016,0.0,0.03,8,0.005,105
PTSD,Binary,riemann,Gaussian,0.002,0.6781512605042015,0.0,0.01,10,0.005,105
PTSD,Binary,riemann,Gaussian,0.0,0.6777591036414565,0.0,0.0,0.005,0.005,110
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6780952380952381,0.0,0.01,0.5,0.005,110
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.678487394957983,0.0,0.01,1,0.005,110
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6780392156862745,0.0,0.04,2,0.005,110
PTSD,Binary,riemann,Gaussian,0.002,0.6782072829131652,0.0,0.01,4,0.005,110
PTSD,Binary,riemann,Gaussian,0.0,0.6781512605042015,0.0,0.01,8,0.005,110
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6779271708683472,0.0,0.01,10,0.005,110
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6786554621848739,0.0,0.03,0.005,0.005,115
PTSD,Binary,riemann,Gaussian,0.0,0.6784313725490195,0.0,0.01,0.5,0.005,115
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6782633053221286,0.0,0.0,1,0.005,115
PTSD,Binary,riemann,Gaussian,0.0,0.678263305322129,0.0,0.0,2,0.005,115
PTSD,Binary,riemann,Gaussian,0.0013333333333333333,0.6784873949579832,0.0,0.01,4,0.005,115
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6783753501400559,0.0,0.03,8,0.005,115
PTSD,Binary,riemann,Gaussian,0.0026666666666666666,0.6782072829131652,0.0,0.01,10,0.005,115
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6782072829131652,0.0,0.01,0.005,0.5,15
PTSD,Binary,riemann,Gaussian,0.0,0.678487394957983,0.0,0.04,0.5,0.5,15
PTSD,Binary,riemann,Gaussian,0.0,0.6779831932773109,0.0,0.0,1,0.5,15
PTSD,Binary,riemann,Gaussian,0.0,0.6779831932773109,0.0,0.0,2,0.5,15
PTSD,Binary,riemann,Gaussian,0.0,0.6781512605042015,0.0,0.03,4,0.5,15
PTSD,Binary,riemann,Gaussian,0.0026666666666666666,0.6780392156862746,0.0,0.0,8,0.5,15
PTSD,Binary,riemann,Gaussian,0.0,0.678095238095238,0.0,0.0,10,0.5,15
PTSD,Binary,riemann,Gaussian,0.0,0.6784873949579832,0.0,0.04,0.005,0.5,20
PTSD,Binary,riemann,Gaussian,0.0,0.6776470588235294,0.0,0.0,0.5,0.5,20
PTSD,Binary,riemann,Gaussian,0.0,0.6782633053221289,0.0,0.0,1,0.5,20
PTSD,Binary,riemann,Gaussian,0.0,0.6784313725490195,0.0,0.0,2,0.5,20
PTSD,Binary,riemann,Gaussian,0.0,0.6781512605042016,0.0,0.0,4,0.5,20
PTSD,Binary,riemann,Gaussian,0.0,0.6780952380952381,0.0,0.01,8,0.5,20
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6778711484593837,0.0,0.01,10,0.5,20
PTSD,Binary,riemann,Gaussian,0.0,0.6780952380952382,0.0,0.0,0.005,0.5,25
PTSD,Binary,riemann,Gaussian,0.0,0.6775350140056022,0.0,0.0,0.5,0.5,25
PTSD,Binary,riemann,Gaussian,0.0,0.6784873949579833,0.0,0.0,1,0.5,25
PTSD,Binary,riemann,Gaussian,0.0,0.6780952380952381,0.0,0.0,2,0.5,25
PTSD,Binary,riemann,Gaussian,0.0,0.6778711484593836,0.0,0.01,4,0.5,25
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6779271708683473,0.0,0.01,8,0.5,25
PTSD,Binary,riemann,Gaussian,0.0,0.6783193277310923,0.0,0.01,10,0.5,25
PTSD,Binary,riemann,Gaussian,0.0,0.6783753501400561,0.0,0.01,0.005,0.5,30
PTSD,Binary,riemann,Gaussian,0.0,0.6775910364145656,0.0,0.0,0.5,0.5,30
PTSD,Binary,riemann,Gaussian,0.0,0.6779831932773109,0.0,0.0,1,0.5,30
PTSD,Binary,riemann,Gaussian,0.0,0.6779831932773107,0.0,0.0,2,0.5,30
PTSD,Binary,riemann,Gaussian,0.0,0.678263305322129,0.0,0.0,4,0.5,30
PTSD,Binary,riemann,Gaussian,0.0,0.6778711484593837,0.0,0.0,8,0.5,30
PTSD,Binary,riemann,Gaussian,0.0,0.6781512605042015,0.0,0.01,10,0.5,30
PTSD,Binary,riemann,Gaussian,0.0,0.6781512605042016,0.0,0.0,0.005,0.5,35
PTSD,Binary,riemann,Gaussian,0.0,0.6778151260504203,0.0,0.0,0.5,0.5,35
PTSD,Binary,riemann,Gaussian,0.0,0.67781512605042,0.0,0.01,1,0.5,35
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6780952380952381,0.0,0.01,2,0.5,35
PTSD,Binary,riemann,Gaussian,0.0,0.6775350140056023,0.0,0.0,4,0.5,35
PTSD,Binary,riemann,Gaussian,0.0,0.6779831932773107,0.0,0.0,8,0.5,35
PTSD,Binary,riemann,Gaussian,0.002,0.6783753501400561,0.0,0.02,10,0.5,35
PTSD,Binary,riemann,Gaussian,0.0,0.6778711484593837,0.0,0.01,0.005,0.5,40
PTSD,Binary,riemann,Gaussian,0.0,0.6781512605042017,0.0,0.0,0.5,0.5,40
PTSD,Binary,riemann,Gaussian,0.0,0.6782633053221289,0.0,0.0,1,0.5,40
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6784313725490195,0.0,0.0,2,0.5,40
PTSD,Binary,riemann,Gaussian,0.0,0.6780952380952381,0.0,0.01,4,0.5,40
PTSD,Binary,riemann,Gaussian,0.0,0.678095238095238,0.0,0.01,8,0.5,40
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6783193277310924,0.0,0.01,10,0.5,40
PTSD,Binary,riemann,Gaussian,0.0,0.6780952380952381,0.0,0.0,0.005,0.5,45
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6778711484593837,0.0,0.01,0.5,0.5,45
PTSD,Binary,riemann,Gaussian,0.0,0.6782072829131652,0.0,0.0,1,0.5,45
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6781512605042015,0.0,0.0,2,0.5,45
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6779271708683472,0.0,0.01,4,0.5,45
PTSD,Binary,riemann,Gaussian,0.0,0.6785434173669466,0.0,0.01,8,0.5,45
PTSD,Binary,riemann,Gaussian,0.0,0.6779271708683473,0.0,0.02,10,0.5,45
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6784313725490194,0.0,0.0,0.005,0.5,50
PTSD,Binary,riemann,Gaussian,0.0,0.6783193277310923,0.0,0.01,0.5,0.5,50
PTSD,Binary,riemann,Gaussian,0.0006666666666666666,0.6784873949579832,0.0,0.0,1,0.5,50
PTSD,Binary,riemann,Gaussian,0.0,0.6784313725490195,0.0,0.0,2,0.5,50
PTSD,Binary,riemann,Gaussian,0.0,0.6785434173669468,0.0,0.0,4,0.5,50
PTSD,Binary,riemann,Gaussian,0.0,0.6782072829131651,0.0,0.01,8,0.5,50
PTSD,Binary,riemann,Gaussian,0.0,0.6782633053221286,0.0,0.01,10,0.5,50
PTSD,Binary,riemann,Gaussian,0.0,0.6785434173669468,0.0,0.0,0.005,0.5,55
PTSD,Binary,riemann,Gaussian,0.0,0.678263305322129,0.0,0.0,0.5,0.5,55
PTSD,Binary,riemann,Gaussian,0.002,0.6779271708683472,0.0,0.0,1,0.5,55
PTSD,Binary,riemann,Gaussian,0.002,0.6781512605042016,0.0,0.01,2,0.5,55
